run_id,case_id,scenario,scenario_case_id,status,policy,controller_sweep,run_dir,mean_latency,median_latency,p95_latency,p99_latency,controller.lp-wrr.lp_ewma_gamma,service_class.classes[1].scale_beta,breakdown.service.drop.class_0.dispatched,breakdown.service.drop.class_0.drop_rate,breakdown.service.drop.class_0.dropped,breakdown.service.drop.class_1.dispatched,breakdown.service.drop.class_1.drop_rate,breakdown.service.drop.class_1.dropped,breakdown.service.job_size.class_0.total,breakdown.service.job_size.class_1.total,breakdown.service.latency.class_0.count,breakdown.service.latency.class_0.mean,breakdown.service.latency.class_0.median,breakdown.service.latency.class_0.p95,breakdown.service.latency.class_0.p99,breakdown.service.latency.class_1.count,breakdown.service.latency.class_1.mean,breakdown.service.latency.class_1.median,breakdown.service.latency.class_1.p95,breakdown.service.latency.class_1.p99,breakdown.worker.drop.worker_0.dispatched,breakdown.worker.drop.worker_0.drop_rate,breakdown.worker.drop.worker_0.dropped,breakdown.worker.drop.worker_1.dispatched,breakdown.worker.drop.worker_1.drop_rate,breakdown.worker.drop.worker_1.dropped,breakdown.worker.drop.worker_2.dispatched,breakdown.worker.drop.worker_2.drop_rate,breakdown.worker.drop.worker_2.dropped,breakdown.worker.drop.worker_3.dispatched,breakdown.worker.drop.worker_3.drop_rate,breakdown.worker.drop.worker_3.dropped,breakdown.worker.latency.worker_0.count,breakdown.worker.latency.worker_0.mean,breakdown.worker.latency.worker_0.median,breakdown.worker.latency.worker_0.p95,breakdown.worker.latency.worker_0.p99,breakdown.worker.latency.worker_1.count,breakdown.worker.latency.worker_1.mean,breakdown.worker.latency.worker_1.median,breakdown.worker.latency.worker_1.p95,breakdown.worker.latency.worker_1.p99,breakdown.worker.latency.worker_2.count,breakdown.worker.latency.worker_2.mean,breakdown.worker.latency.worker_2.median,breakdown.worker.latency.worker_2.p95,breakdown.worker.latency.worker_2.p99,breakdown.worker.latency.worker_3.count,breakdown.worker.latency.worker_3.mean,breakdown.worker.latency.worker_3.median,breakdown.worker.latency.worker_3.p95,breakdown.worker.latency.worker_3.p99,breakdown.worker.utilization.worker_0,breakdown.worker.utilization.worker_1,breakdown.worker.utilization.worker_2,breakdown.worker.utilization.worker_3,outcomes.dispersion.service_latency_mean_max_gap,outcomes.dispersion.service_latency_mean_stddev,outcomes.dispersion.worker_latency_mean_max_gap,outcomes.dispersion.worker_latency_mean_stddev,outcomes.dispersion.worker_utilization_max_gap,outcomes.dispersion.worker_utilization_stddev,outcomes.job_size.total,outcomes.latency.mean,outcomes.latency.median,outcomes.latency.p95,outcomes.latency.p99,outcomes.queueing.avg_global_inflight,outcomes.queueing.avg_queue_len,outcomes.queueing.avg_utilization,outcomes.time.drain_time,outcomes.time.sim_time_total,outcomes.time.wall_time_total,outcomes.traffic.completed,outcomes.traffic.dispatched,outcomes.traffic.drop_rate,outcomes.traffic.dropped,outcomes.traffic.throughput,error
998,641,std-0.68,46,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0641-20260313-063136,68.24268761916687,35.46666666667443,288.3898510206869,334.31776652063706,0.02,5,32703,0.02761214567470874,903,80758,0.014339136679957403,1158,50754252,127045099,31800,109.7821853369976,60.79999999998836,329.7610409185115,358.0748525007883,79600,51.64776265149079,33.38232846595929,190.00576133252352,312.2814481686101,50386,0.013297344500456476,670,46296,0.023392949714878174,1083,15540,0.01241956241956242,193,1239,0.09281678773204197,115,49716,39.806750440866864,22.400000000023283,150.1478959183587,268.3292723291786,45213,84.34295051700882,36.71267829783028,314.9650160573772,332.2545339271868,15347,97.53163876745867,60.79999999999927,330.19067196660325,354.3157671811664,1124,278.4582864478155,212.79999999998836,504.23116418631395,510.8998073216525,0.4601258251871565,0.6625455937702032,0.38553053043064756,0.09882636237439978,58.13442268550681,29.067211342753406,238.65153600694865,91.12469083286545,0.5637192313958034,0.20214343912262056,177799351,68.24268761916687,35.46666666667443,288.3898510206869,334.31776652063706,21.565119292091556,7.647200359594927,0.4017570779406017,289.89602173806634,605089.8960217381,12.213474909978686,111400,113461,0.01816483196869409,2061,0.1841931216931217,
1000,643,std-0.68,48,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0643-20260313-063136,62.39249757501522,35.46666666667443,233.83978859393392,333.3941090336489,0.1,5,32703,0.01996758707152249,653,80758,0.01219693404987741,985,51153255,127321198,32050,95.1971957533049,60.79999999998836,322.56016346933905,358.549400757419,79773,49.21271774206191,30.16795464383904,166.18503862217764,291.2661600684444,51276,0.011467353147671425,588,47167,0.00979498378103335,462,14083,0.02762195554924377,389,935,0.21283422459893048,199,50688,38.56955043272064,22.400000000023283,134.22516833655678,257.55977171649283,46705,69.8347377702407,37.81241957942257,247.74026646052954,325.75495532086813,13694,111.44640011569105,60.80000000000291,336.2395646227378,355.7816099729206,736,318.1038767035581,215.58013792947168,508.3913637239457,511.4348121147574,0.46912124658198734,0.6844092872262343,0.3440064682352573,0.06471209251844222,45.984478011242985,22.992239005621492,279.5343262708375,109.11702294502534,0.619697194707792,0.2240889126982216,178474453,62.39249757501522,35.46666666667443,233.83978859393392,333.3941090336489,19.66326755449009,6.756162910603644,0.3905622736404803,289.89602173806634,605089.8960217381,12.309482528013177,111823,113461,0.0144366786825429,1638,0.18489252645502646,
999,642,std-0.68,47,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0642-20260313-063136,65.18738905700766,35.46666666667443,260.0686017736152,333.06259919287663,0.05,5,32703,0.021404764088921505,700,80758,0.012518883578097526,1011,51078241,127279710,32003,101.98757743672958,60.79999999998836,325.5262065586808,358.92122280103206,79747,50.419229393117604,30.956747006915975,177.95492724695316,299.46065137235445,51024,0.012347130761994356,630,46761,0.014435106178225444,675,14641,0.018373061949320403,269,1035,0.1323671497584541,137,50394,39.75388537775707,22.400000000023283,147.82709170283624,268.799982271099,46086,75.7878345545742,37.433775598387,292.4888797908279,330.07480920086965,14372,105.7013699442049,60.80000000000291,324.952003289017,355.26782262780984,898,300.0391929551187,212.8000000000029,501.87119126850445,509.68603847038463,0.4664005373203926,0.675338357743114,0.36103803435327075,0.07895603663869993,51.56834804361198,25.78417402180599,260.28530757736166,100.73065519963947,0.5963823211044141,0.21489769813019055,178357951,65.18738905700766,35.46666666667443,260.0686017736152,333.06259919287663,20.508350887088955,7.120208706075215,0.3954332415138693,289.89602173806634,605089.8960217381,12.236869538988685,111750,113461,0.015080071566441332,1711,0.1847718253968254,
1001,644,std-0.68,49,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0644-20260313-063146,61.25390987448584,35.46666666667443,219.1033969849929,332.56530784782694,0.2,5,32703,0.023300614622511696,762,80758,0.014041952500061914,1134,50979303,127083377,31941,91.00116196611306,60.79999999998836,311.38885830901563,360.64766830583096,79624,49.320862312712194,30.443025836215384,164.70520465898426,286.91330626764517,51686,0.011898773362225747,615,45737,0.008286507641515622,379,15154,0.036755972020588626,557,884,0.3902714932126697,345,51071,38.47705298650096,22.400000000023283,129.78181951171427,256.267858768173,45358,66.34215181840558,37.048858244634175,213.51175690314275,319.8915737044674,14597,113.63679161920652,60.800000000046566,330.63814437966784,356.71477663852045,539,372.5924167506961,431.0780135188252,509.75011277772427,511.848238065207,0.4726655713208575,0.6646712099758972,0.3666907796232038,0.04739053407083071,41.680299653400866,20.840149826700433,334.11536376419514,132.55719281213936,0.6172806759050665,0.2237096465828391,178062680,61.25390987448584,35.46666666667443,219.1033969849929,332.56530784782694,19.365244445227876,6.722063087757027,0.3878545237476973,289.89602173806634,605089.8960217381,12.46934019800392,111565,113461,0.016710587779060645,1896,0.18446593915343915,
1002,645,std-0.68,50,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0645-20260313-063147,68.61702765744067,35.46666666667443,278.9312160332556,333.4066020961909,0.001,5.5,32703,0.03715255481148518,1215,73706,0.017203484112555286,1268,50256290,115614274,31488,106.86692975127181,60.79999999998836,328.03469499298956,347.3571685190994,72438,51.99021690713621,35.466666666659876,182.94129957248512,317.25098528539536,43215,0.017979868101353696,777,43192,0.03475180588997963,1501,18193,0.011268070136865828,205,1809,0.0,0,42438,37.30661948393178,22.400000000023283,129.53883473319001,253.78960733427633,41691,88.90053354626752,35.46666666667443,321.400016693573,333.499886811254,17988,80.97188904548885,60.79999999998836,225.08281364423883,355.2276363695378,1809,212.82499416273598,212.79999999998836,212.80000000004657,212.93333333334886,0.39277173911880725,0.6109418459971022,0.45188001607059114,0.15905498972896606,54.876712844135604,27.438356422067802,175.5183746788042,65.27856858102741,0.4518868562681362,0.16220442263242474,165870564,68.61702765744067,35.46666666667443,278.9312160332556,333.4066020961909,20.899313028033344,7.767679425612495,0.40366214772886666,283.18641241663136,605083.1864124166,11.711900048016105,103926,106409,0.02333449238316308,2483,0.17183531746031747,
1003,646,std-0.68,51,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0646-20260313-063147,65.78264843716354,35.46666666667443,277.88898577065515,333.64074552109696,0.005,5.5,32703,0.03216830260220775,1052,73706,0.018180338100018994,1340,50516447,115499360,31651,103.31471014221404,60.79999999998836,329.2107584850455,349.0863358177885,72366,49.36710405131171,31.13369785901159,169.67188541441647,307.7315352539736,46043,0.02082835610190474,959,43956,0.029006279006279008,1275,15289,0.00876447118843613,134,1121,0.021409455842997322,24,45084,37.97962409801106,22.400000000023283,134.02613059172873,256.34933036300936,42681,84.30996723153658,35.46666666667443,320.17486377072055,333.39260775563304,15155,83.7021528718293,60.79999999998836,314.75361988277285,352.59443901848863,1097,240.0187160181624,212.79999999998836,478.51366284247496,506.8307963656122,0.41726036559712787,0.6254498695353766,0.3807124539814059,0.0964526332531192,53.947606090902326,26.973803045451163,202.03909192015135,76.54136822543094,0.5289972362822575,0.18843671762225822,166015807,65.78264843716354,35.46666666667443,277.88898577065515,333.64074552109696,20.08945671888656,7.764944694527719,0.3799688305917574,283.18641241663136,605083.1864124166,11.740398857975379,104017,106409,0.02247930156283773,2392,0.17198578042328042,
1004,647,std-0.68,52,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0647-20260313-063148,64.20505125433658,35.46666666667443,263.55563948721783,333.5280574385857,0.01,5.5,32703,0.02791792801883619,913,73706,0.017176349279570183,1266,50738302,115617476,31790,100.26310173006232,60.79999999998836,328.3520311634536,352.4275071289426,72440,48.381122145787145,27.720784527162323,160.1886719572417,298.8007144172753,46488,0.01998365169506109,929,44394,0.023313961346127857,1035,14549,0.010791119664581758,157,978,0.05930470347648262,58,45559,38.011839489830976,22.400000000023283,134.19404885019756,259.69137019089123,43359,79.58955689112668,35.48888888891088,312.44164986380196,332.3686729258136,14392,88.5291988008283,60.79999999998836,328.21778856728054,354.3234684931772,920,255.73398971566274,212.79999999998836,498.86914991885715,509.97061061702027,0.42165708742956876,0.6353840499762128,0.361545486886219,0.08089168745574488,51.88197958427517,25.940989792137586,217.72215022583177,83.19700467581553,0.5544923625204679,0.19789984378500994,166355778,64.20505125433658,35.46666666667443,263.55563948721783,333.5280574385857,19.52223966017912,7.426899980264827,0.37486957793693637,283.18641241663136,605083.1864124166,11.664598044008017,104230,106409,0.020477591181197078,2179,0.17233796296296297,
1005,648,std-0.68,53,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0648-20260313-063148,63.489748361452776,35.46666666667443,260.6391326351047,332.8468300507951,0.02,5.5,32703,0.023055988747209735,754,73706,0.016185927875613924,1193,50992060,115733979,31949,98.2982619389662,60.79999999998836,326.2122828020016,354.40545138447783,72513,48.15322663034281,27.000823059061076,161.40289096789195,293.1622243751754,46506,0.01791166731174472,833,44952,0.019776650649581777,889,14106,0.009428611938182334,133,845,0.10887573964497041,92,45673,37.83255810730928,22.400000000023283,133.46952751616496,259.46987025336125,44063,77.43440818018249,35.48888888891088,300.5636792333885,331.8838474397594,13973,91.2422378838419,60.79999999998836,319.10875720541225,353.6876667186456,753,288.7377812810607,212.79999999998836,504.437740374275,511.58175390296617,0.4227116908648446,0.6457013457834526,0.35101975587903395,0.06620648901327857,50.1450353086234,25.0725176543117,250.90522317375138,97.21708721515762,0.5794948567701741,0.20702207070207213,166726039,63.489748361452776,35.46666666667443,260.6391326351047,332.8468300507951,19.18786944713323,7.154939901700044,0.3714098203851524,283.18641241663136,605083.1864124166,11.72278546099551,104462,106409,0.018297324474433555,1947,0.17272156084656085,
1006,649,std-0.68,54,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0649-20260313-063149,60.815810921324434,35.46666666667443,233.97052459304672,333.0422188222991,0.05,5.5,32703,0.01862214475736171,609,73706,0.014557837896507747,1073,51223486,115925505,32094,91.27949752917704,54.97510182140104,324.86622805859656,358.3259184993798,72633,47.354965878541925,25.767082014121115,156.33416195140427,284.35939351933945,46745,0.014675366349342175,686,44795,0.014398928451836143,645,14021,0.015048855288495828,211,848,0.1650943396226415,140,46059,37.279227749282654,22.400000000023283,128.68306633015712,252.70616539469916,44150,68.90983948146221,35.46666666667443,276.0494129020376,330.49617120694313,13810,100.18432823439413,60.79999999999927,322.17257192947864,354.0798985516006,708,319.34815456185646,212.93333333331975,505.7917115466407,511.77132807218,0.4262842429975342,0.6469761659066051,0.34692484469921,0.062250448939638735,43.92453165063511,21.962265825317555,282.0689268125738,110.75046636931974,0.5847257169669664,0.2092393834214885,167148991,60.815810921324434,35.46666666667443,233.97052459304672,333.0422188222991,18.400539428055897,6.502231954064036,0.370608925635747,283.18641241663136,605083.1864124166,11.66500180499861,104727,106409,0.01580693362403556,1682,0.17315972222222223,
1008,651,std-0.68,56,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0651-20260313-063149,57.78636517648424,35.46666666667443,204.81688835216613,331.64653273145166,0.2,5.5,32703,0.01856098828853622,607,73706,0.014082978319268444,1038,51226687,115981369,32096,83.54100262348955,52.92483805370284,301.43189811581396,359.25444354887003,72668,46.411057702780795,24.0812576894823,151.57514518523072,274.1842643721162,47259,0.01208235468376394,571,45043,0.007881357813644739,355,13351,0.03722567597932739,497,756,0.29365079365079366,222,46688,36.64691451774707,22.400000000023283,124.71586678636089,249.6531744019871,44688,60.606081716081135,35.46666666667443,181.98584671981254,312.65370319197336,12854,112.43448755532177,60.800000000046566,332.7831924939717,356.870730437391,534,354.6107370417235,369.63689314777,507.44837781990645,511.7267071396616,0.4321064727544446,0.6548588377925779,0.32290881588792275,0.04695315835020187,37.12994492070875,18.564972460354376,317.96382252397643,126.29158898510148,0.6079056794423761,0.21877178135269007,167208056,57.78636517648424,35.46666666667443,204.81688835216613,331.64653273145166,17.33878713266735,6.045738612335422,0.3642068211962868,283.18641241663136,605083.1864124166,11.746780709014274,104764,106409,0.015459218675112067,1645,0.17322089947089947,
1007,650,std-0.68,55,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0650-20260313-063149,58.92604937386837,35.46666666667443,212.79999999998836,332.2121944638779,0.1,5.5,32703,0.018652722991774454,610,73706,0.014205085067701408,1047,51221908,115967001,32093,86.92598023105243,52.699208679405274,318.8918194027792,358.9565407943353,72659,46.55866500304566,24.36635114796809,150.096643615272,273.5823782481137,47114,0.01366897312900624,644,44404,0.010787316457976759,479,14091,0.02150308707685757,303,800,0.28875,231,46470,36.95367954405803,22.400000000023283,127.2125301365304,249.09648174670292,43925,65.36306356008248,35.48888888885267,230.85628466997298,326.8290603593272,13788,100.48966806945728,60.80000000000291,324.29030488096174,355.68100661867237,569,349.31445585374985,335.3007061216631,508.8482162546949,511.4317784532509,0.4300885278027029,0.6436787864161714,0.34637184714230573,0.05002854816180763,40.367315228006774,20.183657614003387,312.3607763096918,124.04364555989743,0.5936502382543638,0.21297098418718083,167188909,58.92604937386837,35.46666666667443,212.79999999998836,332.2121944638779,17.852756815682884,6.239678974522832,0.3675419273807469,283.18641241663136,605083.1864124166,11.700464845984243,104752,106409,0.015571991090979146,1657,0.1732010582010582,
1011,654,std-0.68,59,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0654-20260313-063149,64.39843344816623,35.46666666667443,266.84453312229596,333.68526353703635,0.01,6,32703,0.027826193315597957,910,66403,0.011159134376458895,741,50743078,104799499,31793,99.43774880585615,60.79999999998836,328.89686154810477,351.6444064709649,65662,47.43268532646668,22.414035087742377,160.10935151361628,293.43113194222155,42477,0.011229606610636345,477,42130,0.02316638974602421,976,13596,0.010885554574874964,148,903,0.05537098560354374,50,42000,38.13551736753252,22.400000000023283,139.0508600466433,259.67671591755527,41154,79.00420446178838,35.46666666667443,315.7468458161231,332.45862476844866,13448,89.56849585950587,60.79999999998836,329.93702833862915,354.21014447452797,853,256.0392022457212,212.79999999998836,495.4280662711011,510.19958120569584,0.3887156070826156,0.6030682183023492,0.33782796852390184,0.07499961333334501,52.00506347938946,26.00253173969473,217.90368487818867,83.2778134929539,0.5280686049690042,0.18795642852425762,155542577,64.39843344816623,35.46666666667443,266.84453312229596,333.68526353703635,18.345004338788772,6.890087381187819,0.35115285181055295,287.1195601616055,605087.1195601616,11.254068670008564,97455,99106,0.016658930841725022,1651,0.1611359126984127,
1012,655,std-0.68,60,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0655-20260313-063149,63.83377478588121,35.46666666667443,259.57488877060393,333.9386195748375,0.02,6,32703,0.022291532886891112,729,66403,0.009442344472388295,627,51031953,104981451,31974,98.18441407692397,60.79999999998836,326.6587946344749,353.1998054794432,65776,47.13577945792266,22.414035087742377,162.6676618778729,288.19437028700486,42894,0.010351098055672123,444,42356,0.01643214656719237,696,12823,0.011073851672775482,142,1033,0.07163601161665054,74,42450,37.40252835517595,22.400000000023283,133.63405039128654,249.5725352184204,41660,76.4721377089792,35.46666666667443,295.85567514893586,331.16277573013735,12681,95.74911472164037,60.79999999998836,334.6999911671737,354.483382950374,959,262.76368707140114,212.79999999998836,496.036010111653,508.12664409889027,0.39287998349199976,0.6104841017519985,0.31855968450444666,0.08431887742669628,51.04863461900131,25.524317309500656,225.3611587162252,86.12796473756707,0.5261652243253022,0.1879201093012348,156013404,63.83377478588121,35.46666666667443,259.57488877060393,333.9386195748375,17.98107077270801,6.53606239783666,0.3515606617937853,287.1195601616055,605087.1195601616,11.209356787992874,97750,99106,0.013682319940265978,1356,0.16162367724867724,
1009,652,std-0.68,57,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0652-20260313-063149,68.28989745407783,35.46666666667443,280.09817825524385,333.4116665712837,0.001,6,32703,0.03730544598354891,1220,66403,0.010556751953977983,701,50248309,104863342,31483,105.10581940255067,60.79999999998836,328.45997290484377,344.92395961001284,65702,50.64849124568585,35.466666666659876,179.1912589491691,315.12905375602884,39385,0.009191316491049891,362,41087,0.034390439798476405,1413,16838,0.008670863522983727,146,1796,0.0,0,39023,37.78936627832476,22.400000000023283,136.51315013277355,258.68650686970096,39674,87.19263584444688,35.46666666667443,323.46855768887326,333.5784743613569,16692,79.11634289512823,60.79999999998836,201.28301577010495,353.0518255724624,1796,212.81103212551253,212.79999999998836,212.80000000004657,212.93333333334886,0.3611628224524383,0.5813806984979469,0.41932071217987243,0.15791252241955883,54.45732815686482,27.22866407843241,175.02166584718776,65.43157851740649,0.4234681760783881,0.15147440264804937,155111651,68.28989745407783,35.46666666667443,280.09817825524385,333.4116665712837,19.441577704679837,7.244879220228846,0.3799441888874541,287.1195601616055,605087.1195601616,11.178349980997154,97185,99106,0.01938328658204347,1921,0.16068948412698414,
1010,653,std-0.68,58,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0653-20260313-063149,66.08329441359983,35.46666666667443,291.0665074858779,333.9992124397433,0.005,6,32703,0.034308779011099896,1122,66403,0.011957291086246104,794,50404740,104714915,31581,102.41813921266173,60.79999999998836,329.9316785853007,349.96920792919127,65609,48.59345714128698,22.891038511297666,168.51604888642905,310.49551586639933,42094,0.011878177412457832,500,41905,0.03073618899892614,1288,14116,0.00793425899688297,112,991,0.016145307769929364,16,41594,38.447575287419404,22.400000000023283,142.19718044296604,263.4770014257774,40617,84.41822434760519,35.46666666667443,323.90460413097173,333.6265527407988,14004,82.94939939607634,60.79999999998836,321.1574548064673,354.12518202017526,975,238.98310777796118,212.79999999998836,471.972866095422,500.6674338457535,0.3849576851207444,0.5952006551743214,0.35179428481466546,0.08572501103263348,53.824682071374745,26.912341035687373,200.53553249054178,76.05392474391878,0.5094756441416879,0.18104679339449783,155119655,66.08329441359983,35.46666666667443,291.0665074858779,333.9992124397433,18.915676144733922,7.332351219905959,0.3544194090355912,287.1195601616055,605087.1195601616,11.17157799602137,97190,99106,0.01933283554981535,1916,0.16069775132275133,
1013,656,std-0.68,61,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0656-20260313-063159,61.76143526807935,35.46666666667443,246.0073744545166,333.09225707798265,0.05,6,32703,0.018591566522948966,608,66403,0.008809842928783338,585,51225087,105048491,32095,94.32186497723866,56.08610951458104,323.6209502342797,355.96253352517795,65818,45.88390949222067,22.414035087713273,155.29958503489615,280.3189339107801,43427,0.009556266838602712,415,42801,0.01147169458657508,491,11918,0.013089444537674107,156,960,0.13645833333333332,131,43012,36.8560599363504,22.400000000023283,129.92050849765656,248.03305979801902,42310,70.96737295823196,35.46666666667443,274.97680790795414,328.4470762242562,11762,102.98993022697594,60.79999999999927,332.6920441560095,353.30144390962374,829,299.1525358608747,212.79999999998836,504.5814344328246,511.66560299632374,0.3980813745563688,0.6200089193495326,0.2954740202361304,0.0728891734335035,48.437955485017994,24.218977742508997,262.2964759245243,101.83024856045192,0.5471197459160291,0.19680844162369693,156273578,61.76143526807935,35.46666666667443,246.0073744545166,333.09225707798265,17.391590821948217,6.169202671886667,0.34661337189388386,287.1195601616055,605087.1195601616,11.296536270994693,97913,99106,0.012037616289629285,1193,0.16189318783068782,
1016,659,std-0.68,64,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0659-20260313-063200,66.52039381421471,35.46666666667443,275.4133637271698,333.5687978850299,0.001,6.5,32703,0.0333608537443048,1091,57628,0.013951551329214966,804,50454204,90693680,31612,100.73534564354186,60.79999999998836,328.0105946331721,344.56272928756596,56824,47.486129115694915,31.810541662707692,151.82415225720032,315.10688992201693,34496,0.010667903525046383,368,38451,0.03560375542898754,1369,15565,0.010150979762287182,158,1819,0.0,0,34128,35.008652291672384,22.400000000023283,111.72908665853902,241.7148723151981,37082,82.88968245812273,35.46666666667443,323.64704075806793,333.66439144322885,15407,79.6517400922095,60.79999999998836,225.19862005872403,353.95391386109765,1819,212.81621628967494,212.79999999998836,212.80000000004657,212.93333333334886,0.315852673982667,0.5433873616192111,0.38703267192060753,0.15993123137118576,53.24921652784695,26.624608263923474,177.80756399800256,66.39149716749435,0.38345613024802533,0.13788822002928453,141147884,66.52039381421471,35.46666666667443,275.4133637271698,333.5687978850299,18.742181532364306,6.89983505108988,0.35155098472341784,299.03227547963616,605099.0322754796,10.503835401003016,88436,90331,0.02097840165613134,1895,0.14622354497354498,
1014,657,std-0.68,62,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0657-20260313-063159,59.362343911610765,35.46666666667443,221.874725820936,334.6590190148701,0.1,6,32703,0.019325444148854846,632,66403,0.008900200292155476,591,51186790,105038907,32071,88.57184215852556,50.85684105416294,320.4115537456528,388.9414434302362,65812,45.12819484644324,22.414035087713273,148.4692115678219,270.3887516387086,43693,0.008948801867576042,391,42005,0.007546720628496608,317,12403,0.020962670321696363,260,1005,0.2537313432835821,255,43302,36.22284510215914,22.400000000023283,122.4617990586863,245.04446755921282,41688,64.23770647535753,35.46666666667443,227.86626395080236,325.8756994250483,12143,107.8428990627428,60.79999999999927,332.752864070388,355.9161941525754,750,339.41978616388116,301.9840208540554,506.6054056466688,511.32790191337466,0.40076545376064643,0.6108937397341234,0.30504544006961964,0.06594383746867924,43.44364731208231,21.721823656041156,303.196941061722,119.66022054603168,0.5449499022654442,0.19575253623463132,156225697,59.362343911610765,35.46666666667443,221.874725820936,334.6590190148701,16.774514156559643,5.781456218594233,0.34566211775826716,287.1195601616055,605087.1195601616,11.092483666987391,97883,99106,0.012340322482998002,1223,0.16184358465608464,
1017,660,std-0.68,65,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0660-20260313-063200,65.46631716326029,35.46666666667443,282.0945840032582,333.6857447041417,0.005,6.5,32703,0.02865180564474207,937,57628,0.014368015547997501,828,50699988,90655374,31766,101.0721828552842,60.79999999998836,328.09385897309403,350.1166659443435,56800,45.553360656696356,22.400000000023283,149.73346322957636,306.2057164630119,37449,0.01506048225586798,564,38840,0.02698249227600412,1048,12867,0.010647392554597032,137,1175,0.013617021276595745,16,36885,35.72800554058907,22.400000000023283,117.15565161402333,251.05697020093794,37792,83.35848487460048,35.46666666667443,320.6276860976635,333.06437884810117,12730,83.04724552585662,60.79999999998836,318.1703004423456,354.83915228192166,1159,235.36416358207606,212.79999999998836,473.43991496345836,506.8188471336082,0.34136876404392885,0.5537912325335794,0.319784789506324,0.10190216263959712,55.51882219858784,27.75941109929392,199.636158041487,75.27808254537563,0.4518890698939823,0.1599548788374552,141355362,65.46631716326029,35.46666666667443,282.0945840032582,333.6857447041417,18.384364171768276,7.077116383080006,0.32921173718085733,299.03227547963616,605099.0322754796,10.584784579987172,88566,90331,0.019539250091330774,1765,0.14643849206349208,
1015,658,std-0.68,63,ok,lp-wrr,True,logs/sweep-20260313-061711/run_logs/run-sweep-lp-wrr-std-0.68-case0658-20260313-063159,57.743410859166595,35.46666666667443,214.2615379789437,333.6302980893454,0.2,6,32703,0.021894015839525424,716,66403,0.010466394590605846,695,51052702,104872916,31987,84.09773541450778,48.59018556086812,304.59607554696237,359.89928731317747,65708,44.9139870515374,22.400000000023283,145.46444069808132,273.60192215078627,43973,0.009323903304300366,410,42195,0.007441640004739898,314,12133,0.034286656226819416,416,805,0.33664596273291925,271,43563,35.96344298346967,22.400000000023283,115.5504083135026,246.3795123551553,41881,60.581308737116345,35.46666666667443,205.29260871512815,319.2412229654028,11717,114.39858840854414,60.80000000000291,334.86647122164715,356.88595647069855,534,368.8258531747372,429.0232105311734,508.6735030310374,511.1007703814149,0.4031811012694641,0.6137225243103834,0.2943427230870007,0.04695109031679792,39.183748362970384,19.591874181485192,332.8624101912675,132.33473828082055,0.5667714339935855,0.20425309665188685,155925618,57.743410859166595,35.46666666667443,214.2615379789437,333.6302980893454,16.340857263939622,5.789477932718503,0.33954935974591155,287.1195601616055,605087.1195601616,11.18378078599926,97695,99106,0.014237281294775292,1411,0.1615327380952381,
